"cbsa10","state_num","zip","state_abbreviation","cbsa_name","zip_name","population_2016","allocation_factor"
"41860","06","94586","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Sunol, CA",1009.174,0 
"41860","06","94587","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Union City, CA",75841.88,0.016 
"41860","06","94588","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Pleasanton, CA",33645.002,0.007 
"41860","06","94595","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Walnut Creek, CA",17773.133,0.004 
"41860","06","94596","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Walnut Creek, CA",21681.599,0.005 
"41860","06","94597","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Walnut Creek, CA",21941.298,0.005 
"41860","06","94598","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Walnut Creek, CA",27937.093,0.006 
"41860","06","94601","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Oakland, CA",54870.699,0.012 
"41860","06","94602","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Oakland, CA",30906.908,0.007 
"41860","06","94603","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Oakland, CA",34260.638,0.007 
"41860","06","94605","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Oakland, CA",42566.413,0.009 
"41860","06","94606","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Oakland, CA",40009.112,0.009 
"41860","06","94607","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Oakland, CA",27250.971,0.006 
"41860","06","94608","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Oakland, CA",30568.698,0.007 
"41860","06","94609","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Oakland, CA",22470.213,0.005 
"41860","06","94610","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Oakland, CA",31952.085,0.007 
"41860","06","94611","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Oakland, CA",39891.982,0.009 
"41860","06","94612","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Oakland, CA",15698.383,0.003 
"41860","06","94613","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Oakland, CA",780.064,0 
"41860","06","94618","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Oakland, CA",17506.168,0.004 
"41860","06","94619","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Oakland, CA",25419.183,0.005 
"41860","06","94621","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Oakland, CA",32588.137,0.007 
"41860","06","94702","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Berkeley, CA",17433.071,0.004 
"41860","06","94703","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Berkeley, CA",21651.964,0.005 
"41860","06","94704","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Berkeley, CA",27920.844,0.006 
"41860","06","94705","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Berkeley, CA",13923.328,0.003 
"41860","06","94706","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Albany, CA",21399.908,0.005 
"41860","06","94707","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Berkeley, CA",12750.815,0.003 
"41860","06","94708","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Berkeley, CA",11964.373,0.003 
"41860","06","94709","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Berkeley, CA",12880.333,0.003 
"41860","06","94710","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Berkeley, CA",7580.26,0.002 
"41860","06","94720","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Berkeley, CA",3233.721,0.001 
"41860","06","94801","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Richmond, CA",31807.686,0.007 
"41860","06","94803","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","El Sobrante, CA",26948.074,0.006 
"41860","06","94804","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Richmond, CA",41723.85,0.009 
"41860","06","94805","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Richmond, CA",14768.202,0.003 
"41860","06","94806","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","San Pablo, CA",64774.278,0.014 
"41860","06","94901","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","San Rafael, CA",42500.914,0.009 
"41860","06","94903","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","San Rafael, CA",29988.253,0.006 
"41860","06","94904","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Kentfield, CA",12386.677,0.003 
"41860","06","94920","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Tiburon, CA",12881.318,0.003 
"41860","06","94924","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Bolinas, CA",1691.486,0 
"41860","06","94925","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Corte Madera, CA",9555.141,0.002 
"41860","06","94929","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Dillon Beach, CA",272.62,0 
"41860","06","94930","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Fairfax, CA",8777.553,0.002 
"41860","06","94933","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Lagunitas-Forest Knolls, CA",893.245,0 
"41860","06","94937","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Inverness, CA",864.331,0 
"41860","06","94938","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Lagunitas-Forest Knolls, CA",838.515,0 
"41860","06","94939","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Larkspur, CA",7082.969,0.002 
"41860","06","94940","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Marshall, CA",276.751,0 
"41860","06","94941","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Mill Valley, CA",31491.797,0.007 
"41860","06","94945","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Novato, CA",17727.56,0.004 
"41860","06","94946","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Nicasio, CA",721.825,0 
"41860","06","94947","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Novato, CA",25075.921,0.005 
"41860","06","94949","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Novato, CA",17763.703,0.004 
"41860","06","94950","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Olema, CA (PO Boxes)",91.906,0 
"41860","06","94952","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Petaluma, CA",690.845,0 
"41860","06","94956","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Point Reyes Station, CA",1813.339,0 
"41860","06","94957","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Ross, CA",1375.494,0 
"41860","06","94960","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","San Anselmo, CA",16253.964,0.003 
"41860","06","94963","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","San Geronimo, CA",587.58,0 
"41860","06","94964","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","San Quentin, CA (PO Boxes)",5260.336,0.001 
"41860","06","94965","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Sausalito, CA",11201.191,0.002 
"41860","06","94970","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Stinson Beach, CA",705.302,0 
"41860","06","94971","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Tomales, CA",348.004,0 
"41860","06","94972","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Valley Ford, CA (PO Boxes)",53.698,0 
"41860","06","94973","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Woodacre, CA",1475.662,0 
"41860","06","95219","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Stockton, CA",17.313,0 
"41860","06","95377","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Tracy, CA",72.006,0 
"41860","06","95391","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","Mountain House, CA",141.83,0 
"41860","06","99999","CA","San Francisco-Oakland-Fremont, CA Metropolitan Statistical Area","99999",56.475,0 
"41940","06","93210","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Coalinga, CA",8.6,0 
"41940","06","93930","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","King City, CA",55.9,0 
"41940","06","94022","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Los Altos, CA",19930.456,0.01 
"41940","06","94024","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Los Altos, CA",24115.851,0.012 
"41940","06","94028","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Portola Valley, CA",110.964,0 
"41940","06","94040","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Mountain View, CA",35547.314,0.018 
"41940","06","94041","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Mountain View, CA",14319.763,0.007 
"41940","06","94043","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Mountain View, CA",30550.695,0.015 
"41940","06","94085","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Sunnyvale, CA",22889.859,0.012 
"41940","06","94086","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Sunnyvale, CA",49230.38,0.025 
"41940","06","94087","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Sunnyvale, CA",58491.04,0.03 
"41940","06","94089","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Sunnyvale, CA",20733.061,0.01 
"41940","06","94301","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Palo Alto, CA",18309.086,0.009 
"41940","06","94303","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","East Palo Alto, CA",18650.597,0.009 
"41940","06","94304","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Palo Alto, CA",3907.447,0.002 
"41940","06","94305","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Stanford, CA",14933.837,0.008 
"41940","06","94306","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Palo Alto, CA",28515.634,0.014 
"41940","06","94550","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Livermore, CA",140.052,0 
"41940","06","95002","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","San Jose, CA",2237.598,0.001 
"41940","06","95004","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Aromas, CA",1653.345,0.001 
"41940","06","95008","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Campbell, CA",48759.591,0.025 
"41940","06","95013","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Coyote, CA",86.186,0 
"41940","06","95014","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Cupertino, CA",65411.756,0.033 
"41940","06","95020","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Gilroy, CA",61783.335,0.031 
"41940","06","95023","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Hollister, CA",52504.353,0.027 
"41940","06","95030","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Los Gatos, CA",13780.025,0.007 
"41940","06","95032","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Los Gatos, CA",27028.93,0.014 
"41940","06","95033","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Los Gatos, CA",4398.705,0.002 
"41940","06","95035","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Milpitas, CA",72119.162,0.036 
"41940","06","95037","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Morgan Hill, CA",49103.256,0.025 
"41940","06","95043","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Paicines, CA",686.923,0 
"41940","06","95045","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","San Juan Bautista, CA",4349.437,0.002 
"41940","06","95046","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","San Martin, CA",6913.175,0.003 
"41940","06","95050","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Santa Clara, CA",38700.636,0.02 
"41940","06","95051","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Santa Clara, CA",58527.669,0.03 
"41940","06","95053","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Santa Clara, CA",2376.572,0.001 
"41940","06","95054","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Santa Clara, CA",25170.55,0.013 
"41940","06","95070","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Saratoga, CA",32984.366,0.017 
"41940","06","95075","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Tres Pinos, CA",355.824,0 
"41940","06","95076","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Watsonville, CA",89.418,0 
"41940","06","95110","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","San Jose, CA",20178.24,0.01 
"41940","06","95111","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","San Jose, CA",62986.704,0.032 
"41940","06","95112","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","San Jose, CA",60251.384,0.03 
"41940","06","95113","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","San Jose, CA",962.048,0 
"41940","06","95116","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","San Jose, CA",55477.77,0.028 
"41940","06","95117","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","San Jose, CA",32391.839,0.016 
"41940","06","95118","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","San Jose, CA",34401.044,0.017 
"41940","06","95119","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","San Jose, CA",10740.9,0.005 
"41940","06","95120","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","San Jose, CA",40353.248,0.02 
"41940","06","95121","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","San Jose, CA",40366.175,0.02 
"41940","06","95122","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","San Jose, CA",60917.169,0.031 
"41940","06","95123","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","San Jose, CA",67039.589,0.034 
"41940","06","95124","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","San Jose, CA",50722.471,0.026 
"41940","06","95125","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","San Jose, CA",55955.024,0.028 
"41940","06","95126","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","San Jose, CA",33449.769,0.017 
"41940","06","95127","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","San Jose, CA",66066.767,0.033 
"41940","06","95128","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","San Jose, CA",37529.587,0.019 
"41940","06","95129","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","San Jose, CA",41713.905,0.021 
"41940","06","95130","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","San Jose, CA",14986.625,0.008 
"41940","06","95131","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","San Jose, CA",30773.701,0.016 
"41940","06","95132","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","San Jose, CA",43414.997,0.022 
"41940","06","95133","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","San Jose, CA",27365.054,0.014 
"41940","06","95134","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","San Jose, CA",16448.551,0.008 
"41940","06","95135","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","San Jose, CA",21675.717,0.011 
"41940","06","95136","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","San Jose, CA",46312.992,0.023 
"41940","06","95138","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","San Jose, CA",20349.534,0.01 
"41940","06","95139","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","San Jose, CA",7269.768,0.004 
"41940","06","95140","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","Mount Hamilton, CA",205.768,0 
"41940","06","95148","CA","San Jose-Sunnyvale-Santa Clara, CA Metropolitan Statistical Area","San Jose, CA",49048.313,0.025 
"42020","06","93252","CA","San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area","Taft, CA",110.16,0 
"42020","06","93254","CA","San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area","New Cuyama, CA",25.179,0 
"42020","06","93401","CA","San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area","San Luis Obispo, CA",29410.546,0.104 
"42020","06","93402","CA","San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area","Los Osos, CA",15021.589,0.053 
"42020","06","93405","CA","San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area","San Luis Obispo, CA",37181.527,0.131 
"42020","06","93420","CA","San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area","Arroyo Grande, CA",29809.219,0.105 
"42020","06","93422","CA","San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area","Atascadero, CA",32916.772,0.116 
"42020","06","93424","CA","San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area","Avilla Beach, CA",1322.966,0.005 
"42020","06","93426","CA","San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area","Bradley, CA",490.998,0.002 
"42020","06","93428","CA","San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area","Cambria, CA",6624.271,0.023 
"42020","06","93430","CA","San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area","Cayucos, CA",3118.044,0.011 
"42020","06","93432","CA","San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area","Creston, CA",1452.01,0.005 
"42020","06","93433","CA","San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area","Grover Beach, CA",13808.783,0.049 
"42020","06","93442","CA","San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area","Morro Bay, CA",11319.173,0.04 
"42020","06","93444","CA","San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area","Nipomo, CA",20189.653,0.071 
"42020","06","93445","CA","San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area","Oceano, CA",7525.482,0.027 
"42020","06","93446","CA","San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area","El Paso de Robles (Paso Robles), CA",45862.112,0.162 
"42020","06","93449","CA","San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area","Pismo Beach, CA",8033.266,0.028 
"42020","06","93451","CA","San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area","San Miguel, CA",3417.049,0.012 
"42020","06","93452","CA","San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area","San Simeon, CA",549.749,0.002 
"42020","06","93453","CA","San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area","Santa Margarita, CA",3041.457,0.011 
"42020","06","93454","CA","San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area","Santa Maria, CA",296.907,0.001 
"42020","06","93458","CA","San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area","Santa Maria, CA",63.998,0 
"42020","06","93461","CA","San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area","Shandon, CA",1676.526,0.006 
"42020","06","93465","CA","San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area","Templeton, CA",9602.78,0.034 
"42020","06","99999","CA","San Luis Obispo-Paso Robles, CA Metropolitan Statistical Area","99999",16.786,0 
"42060","06","93001","CA","Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area","San Buenaventura (Ventura), CA",7.368,0 
"42060","06","93013","CA","Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area","Carpinteria, CA",16844.984,0.038 
"42060","06","93067","CA","Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area","Summerland, CA",942.031,0.002 
"42060","06","93101","CA","Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area","Santa Barbara, CA",33347.891,0.075 
"42060","06","93103","CA","Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area","Santa Barbara, CA",21313.052,0.048 
"42060","06","93105","CA","Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area","Santa Barbara, CA",26118.988,0.059 
"42060","06","93108","CA","Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area","Montecito, CA",11695.918,0.026 
"42060","06","93109","CA","Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area","Santa Barbara, CA",11428.57,0.026 
"42060","06","93110","CA","Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area","Santa Barbara, CA",17713.337,0.04 
"42060","06","93111","CA","Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area","Santa Barbara, CA",18282.766,0.041 
"42060","06","93117","CA","Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area","Goleta, CA",56013.468,0.126 
"42060","06","93252","CA","Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area","Taft, CA",239.981,0.001 
"42060","06","93254","CA","Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area","New Cuyama, CA",828.356,0.002 
"42060","06","93427","CA","Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area","Buellton, CA",5794.279,0.013 
"42060","06","93429","CA","Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area","Casmalia, CA",162.092,0 
"42060","06","93434","CA","Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area","Guadalupe, CA",7483.619,0.017 
"42060","06","93436","CA","Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area","Lompoc, CA",56855.506,0.127 
"42060","06","93437","CA","Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area","Vandenberg AFB, CA",3513.407,0.008 
"42060","06","93440","CA","Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area","Los Alamos, CA",2166.145,0.005 
"42060","06","93441","CA","Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area","Los Olivos, CA",1610.399,0.004 
"42060","06","93454","CA","Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area","Santa Maria, CA",38065.413,0.085 
"42060","06","93455","CA","Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area","Orcutt, CA",43874.427,0.098 
"42060","06","93458","CA","Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area","Santa Maria, CA",58279.604,0.131 
"42060","06","93460","CA","Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area","Santa Ynez, CA",5531.142,0.012 
"42060","06","93463","CA","Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area","Solvang, CA",8047.785,0.018 
"42060","06","99999","CA","Santa Barbara-Santa Maria-Goleta, CA Metropolitan Statistical Area","99999",9.473,0 
"42100","06","95003","CA","Santa Cruz-Watsonville, CA Metropolitan Statistical Area","Rio del Mar, CA",25097.036,0.091 
"42100","06","95005","CA","Santa Cruz-Watsonville, CA Metropolitan Statistical Area","Ben Lomond, CA",6606.632,0.024 
"42100","06","95006","CA","Santa Cruz-Watsonville, CA Metropolitan Statistical Area","Boulder Creek, CA",9399.612,0.034 
"42100","06","95007","CA","Santa Cruz-Watsonville, CA Metropolitan Statistical Area","Brookdale, CA",707.666,0.003 
"42100","06","95010","CA","Santa Cruz-Watsonville, CA Metropolitan Statistical Area","Capitola, CA",9565.013,0.035 
"42100","06","95017","CA","Santa Cruz-Watsonville, CA Metropolitan Statistical Area","Davenport, CA",873.068,0.003 
"42100","06","95018","CA","Santa Cruz-Watsonville, CA Metropolitan Statistical Area","Felton, CA",8142.352,0.03 
"42100","06","95019","CA","Santa Cruz-Watsonville, CA Metropolitan Statistical Area","Watsonville, CA",8088.963,0.029 
"42100","06","95033","CA","Santa Cruz-Watsonville, CA Metropolitan Statistical Area","Los Gatos, CA",5536.757,0.02 
"42100","06","95041","CA","Santa Cruz-Watsonville, CA Metropolitan Statistical Area","Mount Hermon, CA",167.495,0.001 
"42100","06","95060","CA","Santa Cruz-Watsonville, CA Metropolitan Statistical Area","Santa Cruz, CA",48549.48,0.177 
"42100","06","95062","CA","Santa Cruz-Watsonville, CA Metropolitan Statistical Area","Live Oak, CA",37769.082,0.138 
"42100","06","95064","CA","Santa Cruz-Watsonville, CA Metropolitan Statistical Area","Santa Cruz, CA",7674.413,0.028 
"42100","06","95065","CA","Santa Cruz-Watsonville, CA Metropolitan Statistical Area","Live Oak, CA",8493.045,0.031 
"42100","06","95066","CA","Santa Cruz-Watsonville, CA Metropolitan Statistical Area","Scotts Valley, CA",15439.901,0.056 
"42100","06","95073","CA","Santa Cruz-Watsonville, CA Metropolitan Statistical Area","Soquel, CA",10629.653,0.039 
"42100","06","95076","CA","Santa Cruz-Watsonville, CA Metropolitan Statistical Area","Watsonville, CA",71932.833,0.262 
"42140","35","87010","NM","Santa Fe, NM Metropolitan Statistical Area","Cerrillos, NM",1174.402,0.008 
"42140","35","87015","NM","Santa Fe, NM Metropolitan Statistical Area","Edgewood, NM",9142.598,0.062 
"42140","35","87035","NM","Santa Fe, NM Metropolitan Statistical Area","Moriarty, NM",105.17,0.001 
"42140","35","87047","NM","Santa Fe, NM Metropolitan Statistical Area","Sandia Park, NM",221.682,0.001 
"42140","35","87056","NM","Santa Fe, NM Metropolitan Statistical Area","Stanley, NM",969.216,0.007 
"42140","35","87501","NM","Santa Fe, NM Metropolitan Statistical Area","Santa Fe, NM",15617.789,0.105 
"42140","35","87505","NM","Santa Fe, NM Metropolitan Statistical Area","Santa Fe, NM",31976.926,0.215 
"42140","35","87506","NM","Santa Fe, NM Metropolitan Statistical Area","Santa Fe, NM",12971.004,0.087 
"42140","35","87507","NM","Santa Fe, NM Metropolitan Statistical Area","Santa Fe, NM",47316.324,0.318 
"42140","35","87508","NM","Santa Fe, NM Metropolitan Statistical Area","Santa Fe, NM",18748.152,0.126 
"42140","35","87522","NM","Santa Fe, NM Metropolitan Statistical Area","Chimayo, NM",861.984,0.006 
"42140","35","87532","NM","Santa Fe, NM Metropolitan Statistical Area","Espanola, NM",5695.693,0.038 
"42140","35","87535","NM","Santa Fe, NM Metropolitan Statistical Area","Glorieta, NM",1016.646,0.007 
